Cod Dpto;Departamento;Cod Mpio;Municipio;Resultado;Indicador Resultado;LB Resultado;Meta Resultado;Codigo Producto;Producto;Indicador Producto;LB Producto;Meta Producto;Orientacion;Codigo Sector;Sector;ODS;Pilar Plan Marco de Implementación;ValorEsperado2016;ValorEjecutado2016;% Avance 2016;Rango Calificación 2016;ObservacionEvaluacion2016;BPIN 2016;Priorizada2016;Observaciones2016;ValorEsperado2017;ValorEjecutado2017;% Avance 2017;Rango Calificación 2017;ObservacionEvaluacion2017;BPIN 2017;Priorizada2017;Observaciones2017;ValorEsperado2018;ValorEjecutado2018;% Avance 2018;Rango Calificación 2018;ObservacionEvaluacion2018;BPIN 2018;Priorizada2018;Observaciones2018;ValorEsperado2019;ValorEjecutado2019;% Avance 2019;Rango Calificación 2019;ObservacionEvaluacion2019;BPIN 2019;Priorizada2019;Observaciones2019;Prog Cof Dpto 2016;Prog Cof Nacion 2016;Prog Credito 2016;Prog Otros 2016;Prog Recursos Propios 2016;Prog SGP Alim Escolar 2016;Prog SGP APSB 2016;Prog SGP Cultura 2016;Prog SGP Deporte 2016;Prog SGP Educacion 2016;Prog SGP Libre Dest 2016;Prog SGP Libre Inv 2016;Prog SGP RioMagdalena 2016;Prog SGP Salud 2016;Prog Regalías 2016;Prog Total 2016;Ejec Cof Dpto 2016;Ejec Cof Nacion 2016;Ejec Credito 2016;Ejec Otros 2016;Ejec Recursos Propios 2016;Ejec SGP Alim Escolar 2016;Ejec SGP APSB 2016;Ejec SGP Cultura 2016;Ejec SGP Deporte 2016;Ejec SGP Educacion 2016;Ejec SGP Libre Dest 2016;Ejec SGP Libre Inv 2016;Ejec SGP RioMagdalena 2016;Ejec SGP Primera Infancia 2016;Ejec SGP Salud 2016;Ejec Regalías 2016;Ejec Funcionamiento 2016;Ejec Gestionados 2016;Ejec Total 2016;Prog Cof Dpto 2017;Prog Cof Nacion 2017;Prog Credito 2017;Prog Otros 2017;Prog Recursos Propios 2017;Prog SGP Alim Escolar 2017;Prog SGP APSB 2017;Prog SGP Cultura 2017;Prog SGP Deporte 2017;Prog SGP Educacion 2017;Prog SGP Libre Dest 2017;Prog SGP Libre Inv 2017;Prog SGP RioMagdalena 2017;Prog SGP Salud 2017;Prog Regalías 2017;Prog Total 2017;Ejec Cof Dpto 2017;Ejec Cof Nacion 2017;Ejec Credito 2017;Ejec Otros 2017;Ejec Recursos Propios 2017;Ejec SGP Alim Escolar 2017;Ejec SGP APSB 2017;Ejec SGP Cultura 2017;Ejec SGP Deporte 2017;Ejec SGP Educacion 2017;Ejec SGP Libre Dest 2017;Ejec SGP Libre Inv 2017;Ejec SGP RioMagdalena 2017;Ejec SGP Primera Infancia 2017;Ejec SGP Salud 2017;Ejec Regalías 2017;Ejec Funcionamiento 2017;Ejec Gestionados 2017;Ejec Total 2017;Prog Cof Dpto 2018;Prog Cof Nacion 2018;Prog Credito 2018;Prog Otros 2018;Prog Recursos Propios 2018;Prog SGP Alim Escolar 2018;Prog SGP APSB 2018;Prog SGP Cultura 2018;Prog SGP Deporte 2018;Prog SGP Educacion 2018;Prog SGP Libre Dest 2018;Prog SGP Libre Inv 2018;Prog SGP RioMagdalena 2018;Prog SGP Salud 2018;Prog Regalías 2018;Prog Total 2018;Ejec Cof Dpto 2018;Ejec Cof Nacion 2018;Ejec Credito 2018;Ejec Otros 2018;Ejec Recursos Propios 2018;Ejec SGP Alim Escolar 2018;Ejec SGP APSB 2018;Ejec SGP Cultura 2018;Ejec SGP Deporte 2018;Ejec SGP Educacion 2018;Ejec SGP Libre Dest 2018;Ejec SGP Libre Inv 2018;Ejec SGP RioMagdalena 2018;Ejec SGP Primera Infancia 2018;Ejec SGP Salud 2018;Ejec Regalías 2018;Ejec Funcionamiento 2018;Ejec Gestionados 2018;Ejec Total 2018;Prog Cof Dpto 2019;Prog Cof Nacion 2019;Prog Credito 2019;Prog Otros 2019;Prog Recursos Propios 2019;Prog SGP Alim Escolar 2019;Prog SGP APSB 2019;Prog SGP Cultura 2019;Prog SGP Deporte 2019;Prog SGP Educacion 2019;Prog SGP Libre Dest 2019;Prog SGP Libre Inv 2019;Prog SGP RioMagdalena 2019;Prog SGP Salud 2019;Prog Regalías 2019;Prog Total 2019;Ejec Cof Dpto 2019;Ejec Cof Nacion 2019;Ejec Credito 2019;Ejec Otros 2019;Ejec Recursos Propios 2019;Ejec SGP Alim Escolar 2019;Ejec SGP APSB 2019;Ejec SGP Cultura 2019;Ejec SGP Deporte 2019;Ejec SGP Educacion 2019;Ejec SGP Libre Dest 2019;Ejec SGP Libre Inv 2019;Ejec SGP RioMagdalena 2019;Ejec SGP Primera Infancia 2019;Ejec SGP Salud 2019;Ejec Regalías 2019;Ejec Funcionamiento 2019;Ejec Gestionados 2019;Ejec Total 2019;Prog Total Cuatrienio;Ejec Total Cuatrienio
05;ANTIOQUIA;05088;BELLO;34.40000 atenciones realizadas en la  Unidad Municipal de Atención a Víctimas (UMAV).;Número de atenciónes realizadas en la  Unidad Municipal de Atención a Víctimas (UMAV).;36000;40000;1205261;Una unidad móvil de atención a víctimas operando;Una unidad móvil de atención a víctimas operando.;1;1;Mantenimiento;A.14;A.14. Atención a Grupos Vulnerables - Promoción Social;3. Buena salud;5.4. Reparación integral para la construcción de Paz;1;1;100;Sobresaliente;valores iguales;"2016-005-088-045
2016-005-088-117";Normal;SE EJECUTO NCON FUNCIONARIOS DE LA SECRETARIA;1;1;100;Sobresaliente;valores iguales;2 0 1 7 0 0 5 0 8 8 013;Normal;-;1;1;100;Sobresaliente;valores iguales;-;Normal;-;1;1;100;Sobresaliente;valores iguales;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;52940000;-;-;-;52940000;-;-;-;-;-;-;-;-;-;-;-;49580000;-;-;-;-;-;-;49580000;-;-;-;-;-;-;-;-;-;-;-;20000000;-;-;-;20000000;-;-;-;-;-;-;-;-;-;-;-;20000000;-;-;-;-;-;-;20000000;-;-;-;-;-;-;-;-;-;-;-;333500000;-;-;-;333500000;-;-;-;200180164;197730600;-;-;-;-;-;-;-;-;-;-;-;-;-;397910764;-;-;-;-;47616091;-;-;-;-;-;-;-;-;-;-;47616091;-;-;-;-;50000000;-;-;-;-;-;-;-;-;-;-;-;-;-;50000000;454056091;517490764
05;ANTIOQUIA;05088;BELLO;34.40000 atenciones realizadas en la  Unidad Municipal de Atención a Víctimas (UMAV).;Número de atenciónes realizadas en la  Unidad Municipal de Atención a Víctimas (UMAV).;36000;40000;1205262;100porciento  de solicitudes atendidas en la UMAV;100porcentaje  de solicitudes atendidas en la UMAV.;100;100;Mantenimiento;A.14;A.14. Atención a Grupos Vulnerables - Promoción Social;3. Buena salud;5.4. Reparación integral para la construcción de Paz;100;100;100;Sobresaliente;valores iguales;"2016-005-088-045
2016-005-088-117";Normal;-;100;100;100;Sobresaliente;valores iguales;2 0 1 7 0 0 5 0 8 8 013;Normal;-;100;100;100;Sobresaliente;valores iguales;-;Normal;-;100;100;100;Sobresaliente;valores iguales;-;Normal;-;-;-;-;-;127959060;-;-;-;-;-;-;-;-;-;-;127959060;-;-;-;-;127959060;-;-;-;-;-;-;-;-;-;-;-;-;-;127959060;-;-;-;-;-;-;-;-;-;-;-;15000000;-;-;-;15000000;-;-;-;-;16800000;-;-;-;-;-;-;14912276;-;-;-;-;-;-;31712276;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;17500000;-;-;-;-;-;-;-;-;-;-;-;-;-;17500000;-;-;-;-;300950373;-;-;-;-;-;-;-;-;-;-;300950373;-;-;-;-;167986241;-;-;-;-;-;-;-;-;-;-;-;-;-;167986241;443909433;345157577
05;ANTIOQUIA;05088;BELLO;34.40000 atenciones realizadas en la  Unidad Municipal de Atención a Víctimas (UMAV).;Número de atenciónes realizadas en la  Unidad Municipal de Atención a Víctimas (UMAV).;36000;40000;1205263;1000  personas beneficiadas por año de las diferentes acciones implemenatadas por la administración en materia de restablecimiento integral;1.000  personas beneficiadas por año de las diferentes acciones implemenatadas por la administración en materia de restablecimiento integral;543;1000;Incremento;A.14;A.14. Atención a Grupos Vulnerables - Promoción Social;3. Buena salud;5.4. Reparación integral para la construcción de Paz;350;318;90,86;Sobresaliente;meta evaluable;"2016-005-088-045
2016-005-088-117";Normal;-;200;200;100;Sobresaliente;meta evaluable;2 0 1 7 0 0 5 0 8 8 013;Normal;Cofinanciacion nacional Ministerio del interior;250;430;0;Crítico;sin recursos ejecutados;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;12000000;-;-;-;12000000;-;-;-;-;-;-;-;-;-;-;-;12000000;-;-;-;-;-;-;12000000;-;-;-;-;-;-;-;-;-;-;-;20000000;-;-;-;20000000;-;-;-;-;-;-;-;-;-;-;-;20000000;-;-;-;-;-;11891235492;11911235492;-;-;-;-;-;-;-;-;-;-;-;50000000;-;-;-;50000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;82000000;11923235492
05;ANTIOQUIA;05088;BELLO;34.40000 atenciones realizadas en la  Unidad Municipal de Atención a Víctimas (UMAV).;Número de atenciónes realizadas en la  Unidad Municipal de Atención a Víctimas (UMAV).;36000;40000;1205264;1000 asistentes en las acciones en materia de promoción de una cultura y consolidación  de  la paz;1.000 asistentes en las acciones en materia de promoción de una cultura y consolidación  de  la paz.;500;2000;Incremento;A.14;A.14. Atención a Grupos Vulnerables - Promoción Social;3. Buena salud;5.4. Reparación integral para la construcción de Paz;100;100;SC;No Evaluada;Meta sólo con recursos de funcionamiento;"2016-005-088-045
2016-005-088-117";Normal;-;700;1000;SC;No Evaluada;Meta sólo con recursos de funcionamiento;2 0 1 7 0 0 5 0 8 8 013;Normal;-;500;200;0;Crítico;sin recursos ejecutados;-;Normal;-;500;350;70;Satisfactorio;meta evaluable;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;17990000;-;-;-;17990000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17990000;-;17990000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10000000;-;10000000;-;-;-;-;-;-;-;-;-;-;-;20000000;-;-;-;20000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;60000000;-;-;-;-;-;-;-;-;-;-;60000000;-;-;-;-;20000000;-;-;-;-;-;-;-;-;-;-;-;-;-;20000000;97990000;47990000
05;ANTIOQUIA;05088;BELLO;34.40000 atenciones realizadas en la  Unidad Municipal de Atención a Víctimas (UMAV).;Número de atenciónes realizadas en la  Unidad Municipal de Atención a Víctimas (UMAV).;36000;40000;1205265;19  organizaciónes de víctimas registradas ante la Secretaría de Gobierno;19  organizaciónes de víctimas registradas ante la Secretaría de Gobierno.;19;19;Mantenimiento;A.14;A.14. Atención a Grupos Vulnerables - Promoción Social;3. Buena salud;5.4. Reparación integral para la construcción de Paz;19;19;SC;No Evaluada;Meta sólo con recursos de funcionamiento;"2016-005-088-045
2016-005-088-117";Normal;-;19;22;SC;No Evaluada;Meta sólo con recursos de funcionamiento;2 0 1 7 0 0 5 0 8 8 013;Normal;-;19;19;0;Crítico;sin recursos ejecutados;-;Normal;-;19;19;100;Sobresaliente;valores iguales;-;Normal;-;-;-;-;3000000;-;-;-;-;-;-;-;-;-;-;-;3000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3000000;-;3000000;-;-;-;-;40000000;-;-;-;-;-;-;40000000;-;-;-;80000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2000000;-;2000000;-;-;-;-;-;-;-;-;-;-;-;20000000;-;-;-;20000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;100000000;-;-;-;100000000;-;-;-;-;-;-;-;-;-;-;-;9807992;-;-;-;-;-;-;9807992;203000000;14807992
05;ANTIOQUIA;05088;BELLO;34.40000 atenciones realizadas en la  Unidad Municipal de Atención a Víctimas (UMAV).;Número de atenciónes realizadas en la  Unidad Municipal de Atención a Víctimas (UMAV).;36000;40000;1205266;200  proyectos productivos para las víctimas financiados;200  proyectos productivos para las víctimas financiados.;50;200;Incremento;A.14;A.14. Atención a Grupos Vulnerables - Promoción Social;3. Buena salud;5.4. Reparación integral para la construcción de Paz;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;100;NE;0;No Ejecutada;meta no ejecutada;-;Normal;-;30;40;0;Crítico;sin recursos ejecutados;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;20000000;-;-;-;20000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;20000000;0
05;ANTIOQUIA;05088;BELLO;35.100% de personas víctimas de otras violencias atendidas.;Porcentaje de personas víctimas de otras violencias atendidas.;100;100;1205267;100porciento de solicitudes de procesos administrativos atendidos;100porcentaje de solicitudes de procesos administrativos atendidos.;100;100;Mantenimiento;A.14;A.14. Atención a Grupos Vulnerables - Promoción Social;3. Buena salud;-;100;100;100;Sobresaliente;valores iguales;-;Normal;-;100;100;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;100;100;100;Sobresaliente;valores iguales;-;Normal;-;100;100;100;Sobresaliente;valores iguales;-;Normal;-;-;-;-;120000000;-;-;-;-;-;-;-;-;-;-;-;120000000;-;-;-;-;120000000;-;-;-;-;-;-;-;-;-;-;-;-;-;120000000;-;-;-;-;160000000;-;-;-;-;-;-;-;-;-;-;160000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36260240;-;36260240;-;-;-;-;67608263;-;-;-;-;-;-;-;-;-;-;67608263;-;-;-;-;76845866,5;-;-;-;-;-;-;-;-;-;-;-;-;-;76845866,5;-;-;-;-;-;-;-;-;-;-;-;95943333;-;-;-;95943333;-;-;-;-;-;-;-;-;-;-;-;83052331;-;-;-;-;-;-;83052331;443551596;316158437,5
05;ANTIOQUIA;05088;BELLO;35.100% de personas víctimas de otras violencias atendidas.;Porcentaje de personas víctimas de otras violencias atendidas.;100;100;1205268;100porciento de restablecimeinto de derechos para niños, niñas y adolescentes;100porcentaje de restablecimeinto de derechos para niños, niñas y adolescentes.;100;100;Mantenimiento;A.14;A.14. Atención a Grupos Vulnerables - Promoción Social;3. Buena salud;-;100;100;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;SE EJECUTO NCON FUNCIONARIOS DE LA SECRETARIA;100;100;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;100;100;100;Sobresaliente;valores iguales;-;Normal;-;100;100;100;Sobresaliente;valores iguales;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;240000000;-;-;-;240000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;240000000;-;240000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;120060242;-;120060242;-;-;-;-;65909302;-;-;-;-;-;-;-;-;-;-;65909302;-;-;-;-;76845866,5;-;-;-;-;-;-;-;-;-;-;-;-;-;76845866,5;-;-;-;-;-;-;-;-;-;-;-;95943333;-;-;-;95943333;-;-;-;-;-;-;-;-;-;-;-;83052331;-;-;-;-;-;-;83052331;401852635;519958439,5
05;ANTIOQUIA;05088;BELLO;35.100% de personas víctimas de otras violencias atendidas.;Porcentaje de personas víctimas de otras violencias atendidas.;100;100;1205269;5porciento de  valoración del riesgo de vida e integridad personal por violencias de género;5 porciento de  valoración del riesgo de vida e integridad personal por violencias de género.;5;5;Mantenimiento;A.14;A.14. Atención a Grupos Vulnerables - Promoción Social;3. Buena salud;-;5;5;100;Sobresaliente;valores iguales;-;Normal;-;5;5;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;5;5;100;Sobresaliente;valores iguales;-;Normal;-;5;5;100;Sobresaliente;valores iguales;-;Normal;-;-;-;-;120000000;-;-;-;-;-;-;-;-;-;-;-;120000000;-;-;-;-;115001000;-;-;-;-;-;-;-;-;-;-;-;4999000;-;120000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36260242;-;36260242;-;-;-;-;65909302;-;-;-;-;-;-;-;-;-;-;65909302;-;-;-;-;76845866,5;-;-;-;-;-;-;-;-;-;-;-;-;-;76845866,5;-;-;-;-;-;-;-;-;-;-;-;95943333;-;-;-;95943333;-;-;-;-;-;-;-;-;-;-;-;83052331;-;-;-;-;-;-;83052331;281852635;316158439,5
05;ANTIOQUIA;05088;BELLO;35.100% de personas víctimas de otras violencias atendidas.;Porcentaje de personas víctimas de otras violencias atendidas.;100;100;1205270;1 Convenio Alcaldía - Fiscalía para la atención insterinstitucional a los delitos sexuales;1 Convenio Alcaldía - Fiscalía para la atención insterinstitucional a los delitos sexuales.;1;1;Mantenimiento;A.14;A.14. Atención a Grupos Vulnerables - Promoción Social;3. Buena salud;-;1;1;SC;No Evaluada;Meta sólo con recursos de funcionamiento;2016-005-088-069;Normal;SE EJECUTO NCON FUNCIONARIOS DE LA SECRETARIA;1;1;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;1;1;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;1;1;100;Sobresaliente;valores iguales;-;Normal;-;-;-;-;1000000;-;-;-;-;-;-;-;-;-;-;-;1000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1000000;-;1000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5000000;-;5000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3900000;-;3900000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;50000000;-;-;-;-;-;-;-;-;-;-;-;-;-;50000000;1000000;59900000
05;ANTIOQUIA;05088;BELLO;35.100% de personas víctimas de otras violencias atendidas.;Porcentaje de personas víctimas de otras violencias atendidas.;100;100;1205271;100porciento de víctimas de delitos sexuales  remitidas por la Fiscalía, atendidas;100 porciento de víctimas de delitos sexuales  remitidas por la Fiscalía, atendidas.;100;100;Mantenimiento;A.14;A.14. Atención a Grupos Vulnerables - Promoción Social;3. Buena salud;-;100;100;SC;No Evaluada;Meta sólo con recursos de funcionamiento;2016-005-088-069;Normal;SE EJECUTO NCON FUNCIONARIOS DE LA SECRETARIA;100;100;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;100;100;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;100;0;0;Crítico;avance muy cercano a cero;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;23450000;-;-;-;23450000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19530000;-;19530000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5000000;-;5000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42900000;-;42900000;-;-;-;-;81180000;-;-;-;-;-;-;-;-;-;-;81180000;-;-;-;-;9576000;-;-;-;-;-;-;-;-;-;-;-;-;-;9576000;104630000;77006000
05;ANTIOQUIA;05088;BELLO;35.100% de personas víctimas de otras violencias atendidas.;Porcentaje de personas víctimas de otras violencias atendidas.;100;100;1205272;60porciento  de reinsertados beneficiados con la oferta institucional de convivencia del Municipio;60porcentaje  de reinsertados beneficiados con la oferta institucional de convivencia del Municipio.;0;60;Incremento;A.14;A.14. Atención a Grupos Vulnerables - Promoción Social;3. Buena salud;-;10;15;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;20;20;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;20;20;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;10;10;100;Sobresaliente;meta evaluable;-;Normal;-;-;-;-;18000000;-;-;-;-;-;-;-;-;-;-;-;18000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18000000;-;18000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5000000;-;5000000;-;-;-;-;8000000;-;-;-;-;-;-;-;-;-;-;8000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8000000;-;8000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;100000000;-;-;-;-;-;-;-;-;-;-;-;-;-;100000000;26000000;131000000
05;ANTIOQUIA;05088;BELLO;35.100% de personas víctimas de otras violencias atendidas.;Porcentaje de personas víctimas de otras violencias atendidas.;100;100;1205273;100  unidades productivas de personas en proceso de reintegración con asistencia técnica;100  unidades productivas de personas en proceso de reintegración con asistencia técnica.;56;100;Incremento;A.14;A.14. Atención a Grupos Vulnerables - Promoción Social;3. Buena salud;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;70;3;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;77;7;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;20;2;0;Crítico;sin recursos ejecutados;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5000000;-;5000000;-;-;-;-;8000000;-;-;-;-;-;-;-;-;-;-;8000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37080000;-;37080000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;8000000;42080000
05;ANTIOQUIA;05088;BELLO;36.Mantener en cero la tasa de mortalidad por Enfermedad Diarréica Aguda (EDA).;Tasa de mortalidad por Enfermedad Diarréica Aguda (EDA).;0;0;1205274;3000 muestras tomadas de agua a acueducto urbano, rurales y piscinas para análisis físico químicos y microbiológicos;3.000 muestras tomadas de agua a acueducto urbano, rurales y piscinas para análisis físico químicos y microbiológicos.;2400;3000;Incremento;A.2;A.2. Salud;3. Buena salud;1.3. Desarrollo social: salud;300;237;79;Satisfactorio;meta evaluable;2016-005-088-088;Normal;-;900;680;75,56;Satisfactorio;meta evaluable;"2 0 1 7 0 0 5 0 8 8 003
2 0 1 7 0 0 5 0 8 8 218";Normal;-;900;730;81,11;Sobresaliente;meta evaluable;-;Normal;-;900;500;55,56;Bajo;meta evaluable;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38000000;-;38000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21168930;-;-;-;21168930;-;-;-;-;-;-;-;-;-;-;-;27472000;-;-;-;27472000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52442660;-;-;-;52442660;-;-;-;-;-;-;-;-;-;-;-;-;-;74576086;-;74576086;-;-;-;-;-;-;-;-;-;-;-;58506945;-;-;-;-;-;-;58506945;-;-;-;-;-;-;-;-;-;-;-;-;-;76813369;-;76813369;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36172044;-;-;-;36172044;216861455;168290579
05;ANTIOQUIA;05088;BELLO;36.Mantener en cero la tasa de mortalidad por Enfermedad Diarréica Aguda (EDA).;Tasa de mortalidad por Enfermedad Diarréica Aguda (EDA).;0;0;1205275;24000 visitas de inspeccion, vigilancia y control  a establecimientos generadores de residuos hospitalarios y de consumo;24.000 visitas de inspeccion, vigilancia y control  a establecimientos generadores de residuos hospitalarios y de consumo.;24000;24000;Incremento;A.2;A.2. Salud;3. Buena salud;1.3. Desarrollo social: salud;6000;5607;93,45;Sobresaliente;meta evaluable;2016-005-088-085;Normal;-;6000;6002;100;Sobresaliente;meta excede el 100% de cumplimiento, tolerable;"2 0 1 7 0 0 5 0 8 8 002
2 0 1 7 0 0 5 0 8 8 177
2 0 1 7 0 0 5 0 8 8 181
2 0 1 7 0 0 5 0 8 8 191";Normal;-;6000;5915;98,58;Sobresaliente;meta evaluable;-;Normal;-;6000;6000;100;Sobresaliente;meta evaluable;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;444403750;-;444403750;-;-;-;-;-;-;-;-;-;-;-;-;-;-;421897080;-;-;-;421897080;-;-;-;-;602825870;-;-;-;-;-;-;-;-;-;-;602825870;-;-;-;-;393954166;-;-;-;-;-;-;-;-;-;282343334;-;-;-;676297500;-;-;-;-;180000000;-;-;-;-;-;-;-;-;393189288;-;573189288;-;-;-;-;356682913;-;-;-;-;-;-;-;-;-;352373336;-;-;-;709056249;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;221812769;-;-;-;221812769;1620418908;2029063598
05;ANTIOQUIA;05088;BELLO;37.Disminuír la tasa de mortalidad prematura por enfermedades no transmisibles.;Tasa de mortalidad prematura por enfermedades no transmisibles.;3079,18;3000;1205276;500 establecimientos públicos y educativos sensibilizados en espacios libres de humo;500 establecimientos públicos y educativos sensibilizados en espacios libres de humo.;270;500;Incremento;A.2;A.2. Salud;3. Buena salud;1.3. Desarrollo social: salud;100;144;100;Sobresaliente;meta excede el 100% de cumplimiento, tolerable;-;Normal;-;135;136;100;Sobresaliente;meta excede el 100% de cumplimiento, tolerable;"2 0 1 7 0 0 5 0 8 8 025
 2 0 1 7 0 0 5 0 8 8 193 
2 0 1 7 0 0 5 0 8 8 234";Normal;-;136;107;78,68;Satisfactorio;meta evaluable;-;Normal;-;129;129;100;Sobresaliente;meta evaluable;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;113168480;-;113168480;-;-;-;-;-;-;-;-;-;-;-;-;-;-;113168480;-;-;-;113168480;-;-;-;-;-;-;-;-;-;-;-;116047120;-;-;-;116047120;-;-;-;-;-;-;-;-;-;-;-;-;-;-;117564323;-;-;-;117564323;-;-;-;-;50000000;-;-;-;-;-;-;-;-;205141966;-;255141966;-;-;-;-;-;-;-;-;-;-;-;-;-;-;205141966;-;-;-;205141966;-;-;-;-;-;-;-;-;-;-;-;-;-;48744850;-;48744850;-;-;-;-;100000000;-;-;-;-;-;-;-;-;-;147894630;-;-;-;247894630;533102416;683769399
